freq	prev	p.freq	p.prev	p	contaminant
270351	0.000182966157693566	15	NA	0.978927203065134	0.978927203065134	FALSE
269660	0.000101160755265388	12	NA	0.949896846448571	0.949896846448571	FALSE
114616	0	0	NA	NA	NA	FALSE
418223	1.22357047531899e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
31998	0	0	NA	NA	NA	FALSE
426117	0.000235455536155419	17	NA	0.98957938613111	0.98957938613111	FALSE
925818	1.05054622228761e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
1479019	1.66912216766238e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
669375	8.76197652666482e-06	1	NA	NA	NA	FALSE
739141	9.71965860213325e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
2282523	1.19493500477969e-05	8	NA	0.874005305039788	0.874005305039788	FALSE
408	7.45669095014235e-05	12	NA	0.949896846448571	0.949896846448571	FALSE
223967	5.39366025834595e-05	11	NA	0.935581659719591	0.935581659719591	FALSE
186650	0.00642472666762271	17	NA	0.98957938613111	0.98957938613111	FALSE
1882682	0.000215957041710085	16	NA	0.984948002189381	0.984948002189381	FALSE
31993	2.15308261869374e-05	9	NA	0.898004294556019	0.898004294556019	FALSE
133	8.78717398411953e-05	13	NA	0.961685823754789	0.961685823754789	FALSE
655015	4.34133036619725e-05	5	NA	0.7763041556145	0.7763041556145	FALSE
173366	2.32837636400299e-05	6	NA	0.813586796345417	0.813586796345417	FALSE
187303	2.78811283272173e-05	5	NA	0.7763041556145	0.7763041556145	FALSE
425	4.13625661439577e-07	3	NA	0.68527640941434	0.68527640941434	FALSE
426	0	0	NA	NA	NA	FALSE
2813035	2.7573042473905e-05	8	NA	0.874005305039788	0.874005305039788	FALSE
444432	1.38662352039407e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
256616	0	0	NA	NA	NA	FALSE
256618	0	0	NA	NA	NA	FALSE
2843305	0	0	NA	NA	NA	FALSE
1632780	0.000990712278859825	18	NA	0.993052924087407	0.993052924087407	FALSE
69277	0.00026724556333213	16	NA	0.984948002189381	0.984948002189381	FALSE
31988	4.09312090056866e-05	10	NA	0.918403435644815	0.918403435644815	FALSE
83263	8.12991667579752e-05	12	NA	0.949896846448571	0.949896846448571	FALSE
374606	0.000152570570473016	13	NA	0.961685823754789	0.961685823754789	FALSE
2911176	0	0	NA	NA	NA	FALSE
1670800	3.56202313415292e-06	1	NA	NA	NA	FALSE
449972	0	0	NA	NA	NA	FALSE
266779	2.83139187090719e-05	6	NA	0.813586796345417	0.813586796345417	FALSE
274591	0	0	NA	NA	NA	FALSE
1620421	4.80796969055906e-06	1	NA	NA	NA	FALSE
68287	0.00445321782685509	17	NA	0.98957938613111	0.98957938613111	FALSE
71433	1.31100024030634e-07	1	NA	NA	NA	FALSE
536018	0	0	NA	NA	NA	FALSE
39645	1.0046444028441e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
28104	0	0	NA	NA	NA	FALSE
2066070	3.30044876201818e-07	1	NA	NA	NA	FALSE
381	0.00015050465814221	15	NA	0.978927203065134	0.978927203065134	FALSE
593909	0	0	NA	NA	NA	FALSE
1295366	8.77632487095422e-05	11	NA	0.935581659719591	0.935581659719591	FALSE
302401	6.01151871408312e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
278153	9.29390460441314e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
245876	0.000103731704587893	13	NA	0.961685823754789	0.961685823754789	FALSE
472175	7.20522619871883e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
1756988	1.34752215318517e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
28100	2.24585376767303e-05	5	NA	0.7763041556145	0.7763041556145	FALSE
1867719	3.00498105659941e-06	1	NA	NA	NA	FALSE
1915401	0	0	NA	NA	NA	FALSE
1852022	7.46044115747248e-05	11	NA	0.935581659719591	0.935581659719591	FALSE
2843308	1.02259373104973e-05	6	NA	0.813586796345417	0.813586796345417	FALSE
1572860	0	0	NA	NA	NA	FALSE
1482074	9.24104239573916e-05	13	NA	0.961685823754789	0.961685823754789	FALSE
261933	0.000155573527178253	16	NA	0.984948002189381	0.984948002189381	FALSE
82115	0.000422122769354916	16	NA	0.984948002189381	0.984948002189381	FALSE
357	0.00010542174341721	14	NA	0.971264367816092	0.971264367816092	FALSE
359	2.12612278618387e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
358	0.000121511988791375	14	NA	0.971264367816092	0.971264367816092	FALSE
373	0	0	NA	NA	NA	FALSE
1842536	7.36758605954483e-06	1	NA	NA	NA	FALSE
1525371	4.78634432021683e-05	11	NA	0.935581659719591	0.935581659719591	FALSE
399	5.75111003587438e-05	10	NA	0.918403435644815	0.918403435644815	FALSE
1825976	2.18259121594344e-06	1	NA	NA	NA	FALSE
1903858	0	0	NA	NA	NA	FALSE
1335061	7.44400016587706e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
379	0.00075097565670805	17	NA	0.98957938613111	0.98957938613111	FALSE
1538158	1.09335342238477e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
29449	3.78339982605016e-05	8	NA	0.874005305039788	0.874005305039788	FALSE
56730	5.20842325084047e-05	7	NA	0.846006483937518	0.846006483937518	FALSE
1312183	7.4628454571627e-05	9	NA	0.898004294556019	0.898004294556019	FALSE
384	0.000134924898227951	16	NA	0.984948002189381	0.984948002189381	FALSE
515361	4.98233761316139e-06	1	NA	NA	NA	FALSE
396	2.39383472270259e-05	6	NA	0.813586796345417	0.813586796345417	FALSE
398	0	0	NA	NA	NA	FALSE
1571470	2.71432184785303e-05	5	NA	0.7763041556145	0.7763041556145	FALSE
1301032	7.43819963300966e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
1435607	4.74936417887056e-06	1	NA	NA	NA	FALSE
1981173	1.90560622271707e-05	2	NA	0.630541871921182	0.630541871921182	FALSE
1335060	2.45544490990857e-05	5	NA	0.7763041556145	0.7763041556145	FALSE
136098	2.45586201984828e-06	1	NA	NA	NA	FALSE
323620	1.50218780509669e-07	1	NA	NA	NA	FALSE
879274	0.000104145917602586	13	NA	0.961685823754789	0.961685823754789	FALSE
106591	9.74652088995207e-05	13	NA	0.961685823754789	0.961685823754789	FALSE
106592	0.00396825202630936	17	NA	0.98957938613111	0.98957938613111	FALSE
716925	0	0	NA	NA	NA	FALSE
28105	0.000352662315151619	15	NA	0.978927203065134	0.978927203065134	FALSE
194963	1.69506065473239e-05	5	NA	0.7763041556145	0.7763041556145	FALSE
380	0.000221811737417577	13	NA	0.961685823754789	0.961685823754789	FALSE
76747	4.38098826333241e-06	1	NA	NA	NA	FALSE
110321	1.12664085382252e-07	1	NA	NA	NA	FALSE
382	0.000156945958369607	15	NA	0.978927203065134	0.978927203065134	FALSE
36856	3.56202313415292e-06	1	NA	NA	NA	FALSE
794846	2.18259121594344e-06	1	NA	NA	NA	FALSE
1842534	4.33977717797835e-05	6	NA	0.813586796345417	0.813586796345417	FALSE
119043	0	0	NA	NA	NA	FALSE
34016	4.91172403969655e-06	1	NA	NA	NA	FALSE
2821832	8.28086314385183e-05	14	NA	0.971264367816092	0.971264367816092	FALSE
478070	2.52298555116715e-05	5	NA	0.7763041556145	0.7763041556145	FALSE
1674922	3.07881773399017e-06	1	NA	NA	NA	FALSE
227873	0	0	NA	NA	NA	FALSE
121719	0.000208936419243239	3	NA	0.68527640941434	0.68527640941434	FALSE
152161	0	0	NA	NA	NA	FALSE
1881061	3.18069151490144e-05	6	NA	0.813586796345417	0.813586796345417	FALSE
1909294	4.56944059356805e-05	7	NA	0.846006483937518	0.846006483937518	FALSE
1862950	0.000118498998906843	14	NA	0.971264367816092	0.971264367816092	FALSE
335928	0.000100050660757986	16	NA	0.984948002189381	0.984948002189381	FALSE
99	3.75546951274173e-08	1	NA	NA	NA	FALSE
1850374	9.96748252430075e-05	15	NA	0.978927203065134	0.978927203065134	FALSE
6	7.02446727318258e-08	1	NA	NA	NA	FALSE
7	3.31453031851855e-07	4	NA	0.733695423350596	0.733695423350596	FALSE
204476	0	0	NA	NA	NA	FALSE
376174	0.000130169014383871	13	NA	0.961685823754789	0.961685823754789	FALSE
556257	0.000356109779260843	16	NA	0.984948002189381	0.984948002189381	FALSE
331696	0.000923462677624617	17	NA	0.98957938613111	0.98957938613111	FALSE
152053	1.32017950480727e-07	1	NA	NA	NA	FALSE
921	0	0	NA	NA	NA	FALSE
279	7.51093902548345e-08	1	NA	NA	NA	FALSE
280	3.68669044655738e-08	1	NA	NA	NA	FALSE
2800060	0	0	NA	NA	NA	FALSE
69657	2.14321647496801e-05	6	NA	0.813586796345417	0.813586796345417	FALSE
2892997	0	0	NA	NA	NA	FALSE
1759059	2.07030854871213e-05	4	NA	0.733695423350596	0.733695423350596	FALSE
85	1.6882592059459e-05	4	NA	0.733695423350596	0.733695423350596	FALSE
81032	0	0	NA	NA	NA	FALSE
1873716	4.4337386186839e-05	4	NA	0.733695423350596	0.733695423350596	FALSE
1690484	4.91172403969655e-06	1	NA	NA	NA	FALSE
1191478	0	0	NA	NA	NA	FALSE
1191479	0	0	NA	NA	NA	FALSE
162171	0	0	NA	NA	NA	FALSE
1124597	0	0	NA	NA	NA	FALSE
2800059	0	0	NA	NA	NA	FALSE
2800061	1.65289793489751e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
1433402	0	0	NA	NA	NA	FALSE
1434191	1.11201042473578e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
74317	0	0	NA	NA	NA	FALSE
74318	0	0	NA	NA	NA	FALSE
255473	0	0	NA	NA	NA	FALSE
255474	0	0	NA	NA	NA	FALSE
208215	0	0	NA	NA	NA	FALSE
208216	0	0	NA	NA	NA	FALSE
204455	0.000242110438964488	16	NA	0.984948002189381	0.984948002189381	FALSE
31989	0.000277181855122706	16	NA	0.984948002189381	0.984948002189381	FALSE
1648497	1.08137721253209e-05	2	NA	0.630541871921182	0.630541871921182	FALSE
1653176	1.35750089361196e-06	5	NA	0.7763041556145	0.7763041556145	FALSE
1063	0.000166223898784188	14	NA	0.971264367816092	0.971264367816092	FALSE
1775705	0	0	NA	NA	NA	FALSE
1335048	2.45586201984828e-06	1	NA	NA	NA	FALSE
2818469	0	0	NA	NA	NA	FALSE
1075	3.02250353131414e-05	5	NA	0.7763041556145	0.7763041556145	FALSE
204456	2.89052277313237e-05	5	NA	0.7763041556145	0.7763041556145	FALSE
366614	0	0	NA	NA	NA	FALSE
195105	9.95501613960111e-06	3	NA	0.68527640941434	0.68527640941434	FALSE
2846749	0	0	NA	NA	NA	FALSE
1411902	3.07881773399017e-06	1	NA	NA	NA	FALSE
265	0.000947187762610027	17	NA	0.900425245252831	0.900425245252831	FALSE
34003	0	0	NA	NA	NA	FALSE
34004	2.61427921520706e-05	4	NA	0.733695423350596	0.733695423350596	FALSE
1945662	9.18931109240057e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
266	7.02446727318258e-08	1	NA	NA	NA	FALSE
135740	2.34850071468804e-05	2	NA	0.630541871921182	0.630541871921182	FALSE
82367	0.000328227621471973	3	NA	0.206349206349206	0.206349206349206	FALSE
147645	4.08048559393547e-05	6	NA	0.813586796345417	0.813586796345417	FALSE
1529068	9.13035244220297e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
991903	0	0	NA	NA	NA	FALSE
991904	0	0	NA	NA	NA	FALSE
1060	0.000297593547535529	13	NA	0.961685823754789	0.961685823754789	FALSE
1061	0	0	NA	NA	NA	FALSE
1850250	1.15301112609917e-05	2	NA	0.630541871921182	0.630541871921182	FALSE
34008	3.30370018825195e-05	8	NA	0.874005305039788	0.874005305039788	FALSE
35806	0	0	NA	NA	NA	FALSE
308754	1.97175385498841e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
1564506	6.83685028318069e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
1541818	1.40256676151267e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
1955420	0	0	NA	NA	NA	FALSE
1826607	3.14138410535698e-05	6	NA	0.813586796345417	0.813586796345417	FALSE
1443919	6.55048686384684e-05	8	NA	0.874005305039788	0.874005305039788	FALSE
285107	1.38441028935721e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
1185766	3.07881773399017e-06	1	NA	NA	NA	FALSE
1904441	0.000389716327752836	17	NA	0.98957938613111	0.98957938613111	FALSE
2854170	0.000279548796368345	15	NA	0.978927203065134	0.978927203065134	FALSE
1433986	0	0	NA	NA	NA	FALSE
1609966	9.29390460441314e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
74032	0	0	NA	NA	NA	FALSE
74033	1.24305884663602e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
875170	1.4495857779501e-05	4	NA	0.733695423350596	0.733695423350596	FALSE
875171	9.96467522632278e-06	1	NA	NA	NA	FALSE
1758178	3.55565669423485e-06	1	NA	NA	NA	FALSE
1208324	2.27288777310333e-05	4	NA	0.733695423350596	0.733695423350596	FALSE
1397108	8.76197652666482e-06	1	NA	NA	NA	FALSE
309512	0	0	NA	NA	NA	FALSE
215813	2.94960811365177e-05	4	NA	0.733695423350596	0.733695423350596	FALSE
188905	0	0	NA	NA	NA	FALSE
290400	2.17838631226649e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
92944	5.24400096122538e-07	1	NA	NA	NA	FALSE
92945	2.25073619706387e-05	5	NA	0.7763041556145	0.7763041556145	FALSE
191028	1.94953690613671e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
133924	0	0	NA	NA	NA	FALSE
947567	8.68004805895509e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
245186	0	0	NA	NA	NA	FALSE
1357832	5.46084307644769e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
367771	0	0	NA	NA	NA	FALSE
42444	0	0	NA	NA	NA	FALSE
252301	1.51770769671045e-05	4	NA	0.733695423350596	0.733695423350596	FALSE
53945	1.29728793868481e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
53946	0	0	NA	NA	NA	FALSE
302485	1.65872446735208e-05	4	NA	0.733695423350596	0.733695423350596	FALSE
60890	7.12404626830583e-06	1	NA	NA	NA	FALSE
221822	7.1113133884697e-06	1	NA	NA	NA	FALSE
159345	0	0	NA	NA	NA	FALSE
159346	0	0	NA	NA	NA	FALSE
74030	2.03278644966234e-05	4	NA	0.733695423350596	0.733695423350596	FALSE
540747	1.93986272008818e-05	5	NA	0.7763041556145	0.7763041556145	FALSE
97050	1.78365719796647e-05	2	NA	0.630541871921182	0.630541871921182	FALSE
89184	0	0	NA	NA	NA	FALSE
58842	2.79484133157818e-05	6	NA	0.813586796345417	0.813586796345417	FALSE
263377	0.00010067349366511	13	NA	0.961685823754789	0.961685823754789	FALSE
1250539	1.69129116245064e-05	5	NA	0.7763041556145	0.7763041556145	FALSE
311180	2.24783892039382e-05	6	NA	0.813586796345417	0.813586796345417	FALSE
1229727	4.38098826333241e-06	1	NA	NA	NA	FALSE
1792508	1.05386237313128e-05	2	NA	0.630541871921182	0.630541871921182	FALSE
60136	2.57863352234231e-05	6	NA	0.813586796345417	0.813586796345417	FALSE
1917485	9.29390460441314e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
1402135	6.15763546798034e-06	1	NA	NA	NA	FALSE
1389005	1.42226267769394e-05	1	NA	NA	NA	FALSE
299261	0	0	NA	NA	NA	FALSE
299262	5.73824791017829e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
436357	6.44858969343403e-06	1	NA	NA	NA	FALSE
204441	0.000549006164223217	16	NA	0.984948002189381	0.984948002189381	FALSE
433	0.000179794036476845	15	NA	0.978927203065134	0.978927203065134	FALSE
434	1.29652649951336e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
438	4.38098826333241e-06	1	NA	NA	NA	FALSE
1076596	4.38098826333241e-06	1	NA	NA	NA	FALSE
435	1.46313826418298e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
104102	4.29905979562268e-06	1	NA	NA	NA	FALSE
522	0.00010280302390844	13	NA	0.961685823754789	0.961685823754789	FALSE
524	0	0	NA	NA	NA	FALSE
62140	0	0	NA	NA	NA	FALSE
91914	0	0	NA	NA	NA	FALSE
91915	0	0	NA	NA	NA	FALSE
89583	9.90134628605452e-07	1	NA	NA	NA	FALSE
33996	3.02946560249487e-05	7	NA	0.846006483937518	0.846006483937518	FALSE
441	1.1730394324433e-05	2	NA	0.630541871921182	0.630541871921182	FALSE
364409	0	0	NA	NA	NA	FALSE
364410	2.34839332270595e-05	4	NA	0.733695423350596	0.733695423350596	FALSE
1434011	5.45464807074072e-05	12	NA	0.949896846448571	0.949896846448571	FALSE
33995	5.86700898708437e-06	1	NA	NA	NA	FALSE
1177712	0	0	NA	NA	NA	FALSE
265959	6.48165101156613e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
28448	1.58860227949707e-05	2	NA	0.630541871921182	0.630541871921182	FALSE
153497	0	0	NA	NA	NA	FALSE
153496	1.51724687356213e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
320496	0	0	NA	NA	NA	FALSE
320497	1.1840794260655e-05	2	NA	0.630541871921182	0.630541871921182	FALSE
1223423	2.45586201984828e-06	1	NA	NA	NA	FALSE
661191	1.06669700827045e-05	1	NA	NA	NA	FALSE
1602345	0	0	NA	NA	NA	FALSE
1510841	2.45586201984828e-06	1	NA	NA	NA	FALSE
125216	0.00010485551807741	14	NA	0.971264367816092	0.971264367816092	FALSE
257708	3.28971701761998e-05	5	NA	0.7763041556145	0.7763041556145	FALSE
207340	8.14385432145792e-05	11	NA	0.935581659719591	0.935581659719591	FALSE
2829815	6.02459189904821e-05	11	NA	0.935581659719591	0.935581659719591	FALSE
191	0.000880820182035816	17	NA	0.98957938613111	0.98957938613111	FALSE
1064539	2.1416449410841e-05	4	NA	0.733695423350596	0.733695423350596	FALSE
192	0.000272074027671455	16	NA	0.984948002189381	0.984948002189381	FALSE
1226968	2.84566168284763e-05	4	NA	0.733695423350596	0.733695423350596	FALSE
193	1.40489345463652e-07	1	NA	NA	NA	FALSE
682998	4.34329335680951e-05	8	NA	0.874005305039788	0.874005305039788	FALSE
528244	6.61429578367767e-05	11	NA	0.935581659719591	0.935581659719591	FALSE
137722	5.02026087626928e-05	8	NA	0.874005305039788	0.874005305039788	FALSE
709810	7.76888490406577e-05	10	NA	0.918403435644815	0.918403435644815	FALSE
652764	3.78091042728567e-05	7	NA	0.846006483937518	0.846006483937518	FALSE
664962	4.58774277830856e-05	6	NA	0.813586796345417	0.813586796345417	FALSE
1543705	0	0	NA	NA	NA	FALSE
28077	0	0	NA	NA	NA	FALSE
1543704	0	0	NA	NA	NA	FALSE
1612173	1.46691609452e-05	4	NA	0.733695423350596	0.733695423350596	FALSE
204447	0.000181714358474767	14	NA	0.971264367816092	0.971264367816092	FALSE
41295	4.67937531091285e-05	11	NA	0.935581659719591	0.935581659719591	FALSE
1231242	8.88834233586397e-05	12	NA	0.949896846448571	0.949896846448571	FALSE
171673	2.45586201984828e-06	1	NA	NA	NA	FALSE
13134	6.48358320627044e-05	12	NA	0.949896846448571	0.949896846448571	FALSE
55518	1.40489345463652e-07	1	NA	NA	NA	FALSE
84159	0	0	NA	NA	NA	FALSE
1639348	4.25169317016937e-05	7	NA	0.846006483937518	0.846006483937518	FALSE
1007128	5.86700898708437e-06	1	NA	NA	NA	FALSE
1663591	5.11973567742707e-05	8	NA	0.874005305039788	0.874005305039788	FALSE
1081	6.00812815925693e-05	13	NA	0.961685823754789	0.961685823754789	FALSE
34018	3.15289377504498e-07	2	NA	0.630541871921182	0.630541871921182	FALSE
1085	6.02658943775891e-05	10	NA	0.918403435644815	0.918403435644815	FALSE
171436	1.12664085382252e-07	1	NA	NA	NA	FALSE
171437	0	0	NA	NA	NA	FALSE
1898112	0.00213858233236099	19	NA	0.995579133510168	0.995579133510168	FALSE
2844601	0	0	NA	NA	NA	FALSE
93	0.00039666428566904	16	NA	0.984948002189381	0.984948002189381	FALSE
94	0.000574796117005694	17	NA	0.98957938613111	0.98957938613111	FALSE
217070	0.000429327736076501	16	NA	0.984948002189381	0.984948002189381	FALSE
2844866	8.34633017172244e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
766	1.22030501005504e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
942	0	0	NA	NA	NA	FALSE
768	0	0	NA	NA	NA	FALSE
770	1.42226267769394e-05	1	NA	NA	NA	FALSE
948	0	0	NA	NA	NA	FALSE
943	0	0	NA	NA	NA	FALSE
945	0	0	NA	NA	NA	FALSE
953	0	0	NA	NA	NA	FALSE
163164	2.18259121594344e-06	1	NA	NA	NA	FALSE
1328881	0	0	NA	NA	NA	FALSE
411566	0	0	NA	NA	NA	FALSE
503913	8.76197652666482e-06	1	NA	NA	NA	FALSE
775	0	0	NA	NA	NA	FALSE
69474	0	0	NA	NA	NA	FALSE
784	0	0	NA	NA	NA	FALSE
780	0	0	NA	NA	NA	FALSE
788	4.91172403969655e-06	1	NA	NA	NA	FALSE
204457	0.000644397993963013	16	NA	0.984948002189381	0.984948002189381	FALSE
335929	0.000243514369974276	16	NA	0.984948002189381	0.984948002189381	FALSE
361177	0.000185352766222397	14	NA	0.971264367816092	0.971264367816092	FALSE
361183	1.8184642207984e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
476157	1.49470128394842e-05	1	NA	NA	NA	FALSE
2800681	0	0	NA	NA	NA	FALSE
1648404	8.53799430739624e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
502682	3.07881773399017e-06	1	NA	NA	NA	FALSE
2676755	0	0	NA	NA	NA	FALSE
1267766	9.60533122936405e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
1295327	2.70448295093947e-06	1	NA	NA	NA	FALSE
450378	1.03698767461526e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
1348774	2.41584274815547e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
1041	8.22202920037476e-05	14	NA	0.971264367816092	0.971264367816092	FALSE
39960	3.81257105406705e-05	7	NA	0.846006483937518	0.846006483937518	FALSE
1112	1.37457878166947e-05	2	NA	0.630541871921182	0.630541871921182	FALSE
1798193	2.20272838158351e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
1111	5.38817003839437e-05	10	NA	0.918403435644815	0.918403435644815	FALSE
2003315	2.18259121594344e-06	1	NA	NA	NA	FALSE
1896196	5.73824791017829e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
2800685	0	0	NA	NA	NA	FALSE
543877	1.99841026910272e-05	2	NA	0.630541871921182	0.630541871921182	FALSE
1855416	2.83440027083693e-05	6	NA	0.813586796345417	0.813586796345417	FALSE
192812	2.21793242755404e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
1532023	2.19694508476036e-05	5	NA	0.7763041556145	0.7763041556145	FALSE
2800686	0	0	NA	NA	NA	FALSE
692370	3.08306353502922e-05	5	NA	0.7763041556145	0.7763041556145	FALSE
41297	0.0011905537127679	17	NA	0.98957938613111	0.98957938613111	FALSE
2823232	0	0	NA	NA	NA	FALSE
941907	2.86881705028699e-05	6	NA	0.813586796345417	0.813586796345417	FALSE
150203	5.74278084591163e-06	1	NA	NA	NA	FALSE
1842535	2.67119605407811e-05	6	NA	0.813586796345417	0.813586796345417	FALSE
72173	0	0	NA	NA	NA	FALSE
1634516	6.01788515400119e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
165696	0.00108918949866755	16	NA	0.984948002189381	0.984948002189381	FALSE
48935	0	0	NA	NA	NA	FALSE
1176536	0.000353568866494019	14	NA	0.971264367816092	0.971264367816092	FALSE
205844	0	0	NA	NA	NA	FALSE
158500	3.13905906205031e-05	4	NA	0.733695423350596	0.733695423350596	FALSE
1609758	1.50620871812626e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
702113	1.30610363222875e-05	2	NA	0.630541871921182	0.630541871921182	FALSE
1016987	1.01901311224599e-05	2	NA	0.630541871921182	0.630541871921182	FALSE
2709685	0	0	NA	NA	NA	FALSE
266812	2.18259121594344e-06	1	NA	NA	NA	FALSE
1649486	1.46150170224628e-05	8	NA	0.874005305039788	0.874005305039788	FALSE
1850238	5.58325062099425e-05	10	NA	0.918403435644815	0.918403435644815	FALSE
160791	2.03288173023266e-05	8	NA	0.874005305039788	0.874005305039788	FALSE
165695	0.000301099147808752	16	NA	0.984948002189381	0.984948002189381	FALSE
135719	0.0015191066559877	4	NA	0.733695423350596	0.733695423350596	FALSE
1332080	1.35544935242875e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
120107	3.21860674533938e-05	5	NA	0.7763041556145	0.7763041556145	FALSE
76947	6.56357947927585e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
332055	0	0	NA	NA	NA	FALSE
13690	0.000122114390570157	11	NA	0.935581659719591	0.935581659719591	FALSE
1855519	7.44400016587706e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
407020	2.45586201984828e-06	1	NA	NA	NA	FALSE
1843368	2.0909242968931e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
627192	2.70850793693188e-05	4	NA	0.733695423350596	0.733695423350596	FALSE
1315974	9.00363566767861e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
484429	6.15763546798034e-06	1	NA	NA	NA	FALSE
13687	0.000823820479986334	17	NA	0.900425245252831	0.900425245252831	FALSE
1609977	0.000150607149518306	5	NA	0.7763041556145	0.7763041556145	FALSE
93064	4.63322494863456e-05	6	NA	0.813586796345417	0.813586796345417	FALSE
152682	0	0	NA	NA	NA	FALSE
1560345	2.74506099309283e-05	6	NA	0.813586796345417	0.813586796345417	FALSE
1813879	1.98414636407797e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
13689	7.67066159414624e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
397260	6.42418565999672e-05	11	NA	0.935581659719591	0.935581659719591	FALSE
1549858	3.72280226665701e-05	6	NA	0.813586796345417	0.813586796345417	FALSE
1130906	2.18259121594344e-06	1	NA	NA	NA	FALSE
1523415	3.64047595622648e-05	4	NA	0.733695423350596	0.733695423350596	FALSE
1327635	5.69636776661595e-05	9	NA	0.898004294556019	0.898004294556019	FALSE
412900	8.73036486377377e-06	1	NA	NA	NA	FALSE
304378	3.05254179313816e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
1030157	8.73036486377377e-06	1	NA	NA	NA	FALSE
